Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Venson Transports,Non AC Seater (2+3),16:20,22:00,05h 40m,INR 275,58 Seats available,"3.0
56",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
NueGo,Electric A/C Seater (2+2),18:00,23:40,05h 40m,630,13 Seats available,"3.1
34",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 6969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,19:15,04h 00m,INR 340,32 Seats available,"2.5
42",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 52935,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,20:45,05h 00m,INR 307,35 Seats available,"3.9
29",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 52267,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:15,21:15,05h 00m,INR 307,35 Seats available,"2.4
21",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,21:25,04h 25m,INR 340,29 Seats available,"3.8
42",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 52269,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,22:30,05h 00m,INR 307,35 Seats available,"2.7
18",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 52937,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,02:45,05h 00m,INR 307,36 Seats available,"4.5
50",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:30,05h 00m,INR 340,30 Seats available,"3.9
43",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6781,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,03:30,04h 45m,INR 307,18 Seats available,"4.3
24",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:05,03h 50m,INR 340,27 Seats available,"3.0
40",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03:35,03h 50m,INR 340,17 Seats available,"3.3
38",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:58,03:50,03h 52m,INR 340,24 Seats available,"3.4
33",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,04:20,04h 21m,INR 340,24 Seats available,"3.4
74",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,23:40,03h 35m,INR 700,18 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:10,01:15,03h 05m,INR 700,26 Seats available,"4.7
19",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),23:00,02:30,03h 30m,INR 1000,41 Seats available,"4.0
8",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,01:15,03h 15m,INR 900,22 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Royal Rich India,Bharat Benz A/C Sleeper (2+1),20:10,23:45,03h 35m,849,4 Seats available,"4.3
6",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
FRESHBUS,Electric A/C Seater (2+2),14:00,20:20,06h 20m,449,18 Seats available,"4.6
475",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),15:30,22:15,06h 45m,332,10 Seats available,"4.3
201",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
HYBUS,Bharat Benz A/C Sleeper (2+1),15:45,20:30,04h 45m,548,19 Seats available,New,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),16:00,22:45,06h 45m,332,30 Seats available,"3.8
14",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
FRESHBUS,Electric A/C Seater (2+2),16:00,22:20,06h 20m,474,20 Seats available,"4.7
614",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),18:00,00:10,06h 10m,332,33 Seats available,"4.0
295",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),19:30,01:40,06h 10m,332,44 Seats available,"4.1
317",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Svkdt travels,A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 620,27 Seats available,"3.8
8",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
FRESHBUS,Electric A/C Seater (2+2),22:00,03:40,05h 40m,474,38 Seats available,"4.6
456",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),22:00,04:10,06h 10m,332,38 Seats available,"4.2
414",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
BSRM Travels,A/C Seater / Sleeper (2+1),23:25,05:40,06h 15m,359,24 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
RK Travels,Non A/C Seater / Sleeper (2+1),22:30,04:20,05h 50m,INR 399,22 Seats available,"3.3
392",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,04:45,06h 00m,INR 799,31 Seats available,"3.6
321",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
RK Travels,Non A/C Seater / Sleeper (2+1),22:50,06:00,07h 10m,INR 399,24 Seats available,"3.3
155",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),23:00,05:10,06h 10m,332,32 Seats available,"4.2
417",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 4482,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:55,04h 55m,INR 427,18 Seats available,"3.7
125",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,03:10,05h 05m,INR 427,12 Seats available,"4.2
49",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:25,05h 10m,INR 427,34 Seats available,"4.6
65",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,03:40,05h 05m,INR 427,7 Seats available,"3.9
27",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03:25,04h 45m,INR 435,30 Seats available,"3.9
50",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:50,03:55,05h 05m,INR 553,2 Seats available,"4.4
140",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:40,04h 40m,INR 427,25 Seats available,"4.0
115",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:10,05h 05m,INR 427,11 Seats available,"3.9
81",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4557,INDRA(A.C. Seater),23:15,03:15,04h 00m,INR 516,26 Seats available,"3.3
183",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
JSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,04:15,05h 40m,INR 340,26 Seats available,"3.7
29",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
SIVA SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:35,04:30,05h 55m,INR 350,33 Seats available,3.6,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,INR 690,13 Seats available,"3.8
143",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Sai Balaji Travels,A/C Sleeper (2+1),22:40,04:40,06h 00m,INR 649,28 Seats available,"4.8
3",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
GOWTHAMI TOURS & TRAVELS,A/C Sleeper (2+1),22:45,06:00,07h 15m,626,23 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:45,05h 30m,INR 467,29 Seats available,"3.2
34",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,INR 467,17 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,INR 565,36 Seats available,"3.7
84",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 48020,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:09,04h 54m,INR 467,1 Seat available,"3.3
55",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5997,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:42,05h 27m,INR 467,15 Seats available,"3.8
112",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4584,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:19,05h 04m,INR 467,17 Seats available,"4.5
74",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,03:58,05h 33m,INR 467,16 Seats available,"3.8
96",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4588,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:49,05h 04m,INR 467,15 Seats available,"4.0
97",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,INR 565,27 Seats available,"3.2
106",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5938,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:42,05h 37m,INR 467,16 Seats available,"3.8
47",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 500,13 Seats available,"4.3
90",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),22:25,06:20,07h 55m,INR 650,16 Seats available,"4.4
69",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,INR 700,25 Seats available,"3.9
114",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,INR 550,17 Seats available,"3.7
115",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,INR 500,26 Seats available,"3.8
80",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
TGSRTC - 6001,Super Luxury (Non AC Seater 2+2 Push Back),17:25,00:25,07h 00m,INR 459,25 Seats available,"3.5
17",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
TGSRTC - 8916,Lahari Non A/C Sleeper Cum Seater,19:45,02:40,06h 55m,INR 369,17 Seats available,"2.7
18",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,04:50,07h 20m,INR 890,3 Seats available,"4.4
85",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Kaveri Travels,A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 1160,11 Seats available,"3.8
220",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Raja Buses,NON AC Seater / Sleeper 2+1,21:00,04:50,07h 50m,INR 750,22 Seats available,"4.1
74",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 790,4 Seats available,"3.9
76",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
JOSH BUS,Non A/C Seater / Sleeper (2+1),20:45,04:50,08h 05m,INR 890,8 Seats available,"4.1
56",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:15,05:00,08h 45m,INR 1000,21 Seats available,"3.5
108",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 770,7 Seats available,"3.7
66",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),21:30,05:45,08h 15m,INR 990,11 Seats available,"3.7
65",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
V Kaveri Travels,A/C Sleeper (2+1),21:30,05:30,08h 00m,INR 1160,9 Seats available,"3.5
64",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 890,11 Seats available,"3.6
56",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
APSRTC - 6005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,22:15,05h 45m,INR 353,8 Seats available,"3.8
45",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,02:00,05h 45m,INR 353,34 Seats available,"3.2
24",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35,02:45,07h 10m,INR 950,26 Seats available,"3.9
3",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,INR 850,8 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,03:00,06h 20m,INR 898,33 Seats available,"4.7
18",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,04:00,07h 20m,INR 899,1 Seat available,"3.3
43",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,02:40,05h 40m,INR 949,12 Seats available,"4.6
16",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:40,03:30,05h 50m,INR 899,10 Seats available,"4.0
48",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:40,03:30,05h 50m,INR 899,24 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:30,03:45,05h 15m,INR 800,18 Seats available,New,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,02:00,06h 45m,INR 1199,16 Seats available,"3.9
15",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20,02:45,07h 25m,INR 1199,9 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
